,open,high,low,close,open_vix,year,month,day
1943,2354.74,2356.18,2344.51,2348.69,13.85,2017,4,21
1944,2370.33,2376.98,2369.19,2374.15,11.56,2017,4,24
1945,2381.51,2392.48,2381.15,2388.61,10.81,2017,4,25
1946,2388.98,2398.16,2386.76,2387.45,10.61,2017,4,26
1947,2389.7,2392.1,2382.68,2388.77,10.72,2017,4,27
1948,2393.68,2393.68,2382.36,2384.2,10.39,2017,4,28
1949,2388.5,2394.49,2384.83,2388.33,10.92,2017,5,1
1950,2391.05,2392.93,2385.82,2391.17,10.15,2017,5,2
1951,2386.5,2389.82,2379.75,2388.13,10.56,2017,5,3
1952,2389.79,2391.43,2380.35,2389.52,10.71,2017,5,4
1953,2392.37,2399.29,2389.38,2399.29,10.51,2017,5,5
1954,2399.94,2401.36,2393.92,2399.38,10.53,2017,5,8
1955,2401.58,2403.87,2392.44,2396.92,9.87,2017,5,9
1956,2396.79,2399.74,2392.79,2399.63,9.75,2017,5,10
1957,2394.84,2395.72,2381.74,2394.44,10.34,2017,5,11
1958,2392.44,2392.44,2387.19,2390.9,10.72,2017,5,12
1959,2393.98,2404.05,2393.94,2402.32,10.54,2017,5,15
1960,2404.55,2405.77,2396.05,2400.67,10.46,2017,5,16
1961,2382.95,2384.87,2356.21,2357.03,11.89,2017,5,17
1962,2354.69,2375.74,2352.72,2365.72,14.06,2017,5,18
1963,2371.37,2389.06,2370.43,2381.73,14.23,2017,5,19
1964,2387.21,2395.46,2386.92,2394.02,12.29,2017,5,22
1965,2397.04,2400.85,2393.88,2398.42,11.0,2017,5,23
1966,2401.41,2405.58,2397.99,2404.39,10.61,2017,5,24
1967,2409.54,2418.71,2408.01,2415.07,9.82,2017,5,25
1968,2414.5,2416.68,2412.2,2415.82,9.93,2017,5,26
1969,2411.67,2415.26,2409.43,2412.91,10.61,2017,5,30
1970,2415.63,2415.99,2403.59,2411.8,10.1,2017,5,31
1971,2415.65,2430.06,2413.54,2430.06,10.42,2017,6,1
1972,2431.28,2440.23,2427.71,2439.07,10.08,2017,6,2
1973,2437.83,2439.55,2434.32,2436.1,10.08,2017,6,5
1974,2431.92,2436.21,2428.12,2429.33,10.19,2017,6,6
1975,2432.03,2435.28,2424.75,2433.14,10.48,2017,6,7
1976,2434.27,2439.27,2427.94,2433.79,10.27,2017,6,8
1977,2436.39,2446.2,2415.7,2431.77,9.93,2017,6,9
1978,2425.88,2430.38,2419.97,2429.39,11.19,2017,6,12
1979,2434.15,2441.49,2431.28,2440.35,11.12,2017,6,13
1980,2443.75,2443.75,2428.34,2437.92,10.33,2017,6,14
1981,2424.14,2433.95,2418.53,2432.46,11.06,2017,6,15
1982,2431.24,2433.15,2422.88,2433.15,10.63,2017,6,16
1983,2442.55,2453.82,2441.79,2453.46,10.57,2017,6,19
1984,2450.66,2450.66,2436.6,2437.03,10.28,2017,6,20
1985,2439.31,2442.23,2430.74,2435.61,11.03,2017,6,21
1986,2437.4,2441.62,2433.27,2434.5,10.81,2017,6,22
1987,2434.65,2441.4,2431.11,2438.3,10.25,2017,6,23
1988,2443.32,2450.42,2437.03,2439.07,10.13,2017,6,26
1989,2436.34,2440.15,2419.38,2419.38,10.04,2017,6,27
1990,2428.7,2442.97,2428.02,2440.69,11.17,2017,6,28
1991,2442.38,2442.73,2405.7,2419.7,9.79,2017,6,29
1992,2429.2,2432.71,2421.65,2423.41,11.74,2017,6,30
1993,2431.39,2439.17,2428.69,2429.01,11.07,2017,7,3
1994,2430.78,2434.9,2422.05,2432.54,11.2,2017,7,5
1995,2423.44,2424.28,2407.7,2409.75,11.2,2017,7,6
1996,2413.52,2426.92,2413.52,2425.18,12.48,2017,7,7
1997,2424.51,2432.0,2422.27,2427.43,11.26,2017,7,10
1998,2427.35,2429.3,2412.79,2425.53,10.79,2017,7,11
1999,2435.75,2445.76,2435.75,2443.25,10.85,2017,7,12
2000,2444.99,2449.32,2441.69,2447.83,10.07,2017,7,13
2001,2449.16,2463.54,2446.69,2459.27,10.09,2017,7,14
2002,2459.5,2462.82,2457.16,2459.14,9.77,2017,7,17
2003,2455.88,2460.92,2450.34,2460.61,9.86,2017,7,18
2004,2463.85,2473.83,2463.85,2473.83,9.69,2017,7,19
2005,2475.56,2477.62,2468.43,2473.45,9.66,2017,7,20
2006,2467.4,2472.54,2465.06,2472.54,9.52,2017,7,21
2007,2472.04,2473.1,2466.32,2469.91,9.94,2017,7,24
2008,2477.88,2481.24,2474.91,2477.13,9.4,2017,7,25
2009,2479.97,2481.69,2474.94,2477.83,9.25,2017,7,26
2010,2482.76,2484.04,2459.93,2475.42,9.33,2017,7,27
2011,2469.12,2473.53,2464.66,2472.1,10.62,2017,7,28
2012,2475.94,2477.96,2468.53,2470.3,10.53,2017,7,31
2013,2477.1,2478.51,2471.14,2476.35,10.19,2017,8,1
2014,2480.38,2480.38,2466.48,2477.57,10.08,2017,8,2
2015,2476.03,2476.03,2468.85,2472.16,10.47,2017,8,3
2016,2476.88,2480.0,2472.08,2476.83,10.48,2017,8,4
2017,2477.14,2480.95,2475.88,2480.91,10.19,2017,8,7
2018,2478.35,2490.87,2470.32,2474.92,10.04,2017,8,8
2019,2465.35,2474.41,2462.08,2474.02,11.49,2017,8,9
2020,2465.38,2465.38,2437.75,2438.21,11.57,2017,8,10
2021,2441.04,2448.09,2437.85,2441.32,16.17,2017,8,11
2022,2454.96,2468.22,2454.96,2465.84,14.05,2017,8,14
2023,2468.66,2468.9,2461.61,2464.61,11.78,2017,8,15
2024,2468.63,2474.93,2463.86,2468.11,11.59,2017,8,16
2025,2462.95,2465.02,2430.01,2430.01,11.81,2017,8,17
2026,2427.64,2440.27,2420.69,2425.55,15.38,2017,8,18
2027,2425.5,2430.58,2417.35,2428.37,14.59,2017,8,21
2028,2433.75,2454.77,2433.67,2452.51,12.6,2017,8,22
2029,2444.88,2448.91,2441.42,2444.04,11.51,2017,8,23
2030,2447.91,2450.39,2436.19,2438.97,12.06,2017,8,24
2031,2444.72,2453.96,2442.22,2443.05,12.2,2017,8,25
2032,2447.35,2449.12,2439.03,2444.24,12.09,2017,8,28
2033,2431.94,2449.19,2428.2,2446.3,13.33,2017,8,29
2034,2446.06,2460.31,2443.77,2457.59,11.4,2017,8,30
2035,2462.65,2475.01,2462.65,2471.65,11.07,2017,8,31
2036,2474.42,2480.38,2473.85,2476.55,10.33,2017,9,1
2037,2470.35,2471.97,2446.55,2457.85,11.75,2017,9,5
2038,2463.83,2469.64,2459.2,2465.54,12.27,2017,9,6
2039,2468.06,2468.62,2460.29,2465.1,11.93,2017,9,7
2040,2462.25,2467.11,2459.4,2461.43,11.87,2017,9,8
2041,2474.52,2488.95,2474.52,2488.11,11.38,2017,9,11
2042,2491.94,2496.77,2490.37,2496.48,10.66,2017,9,12
2043,2493.89,2498.37,2492.14,2498.37,10.72,2017,9,13
2044,2494.56,2498.43,2491.35,2495.62,10.57,2017,9,14
2045,2495.67,2500.23,2493.16,2500.23,10.51,2017,9,15
2046,2502.51,2508.32,2499.92,2503.87,10.18,2017,9,18
2047,2506.29,2507.84,2503.19,2506.65,10.16,2017,9,19
2048,2506.84,2508.85,2496.67,2508.24,10.04,2017,9,20
2049,2507.16,2507.16,2499.0,2500.6,9.74,2017,9,21
2050,2497.26,2503.47,2496.54,2502.22,9.9,2017,9,22
2051,2499.39,2502.54,2488.03,2496.66,10.08,2017,9,25
2052,2501.04,2503.51,2495.12,2496.84,10.42,2017,9,26
2053,2503.3,2511.75,2495.91,2507.04,9.9,2017,9,27
2054,2503.41,2510.81,2502.93,2510.06,9.74,2017,9,28
2055,2509.96,2519.44,2507.99,2519.36,9.59,2017,9,29
2056,2521.2,2529.23,2520.4,2529.12,9.59,2017,10,2
2057,2530.34,2535.13,2528.85,2534.58,9.3,2017,10,3
2058,2533.48,2540.53,2531.8,2537.74,9.53,2017,10,4
2059,2540.86,2552.51,2540.02,2552.07,9.48,2017,10,5
2060,2547.44,2549.41,2543.79,2549.33,9.23,2017,10,6
2061,2551.39,2551.82,2541.6,2544.73,9.92,2017,10,9
2062,2549.99,2555.23,2544.86,2550.64,10.15,2017,10,10
2063,2550.62,2555.24,2547.95,2555.24,9.95,2017,10,11
2064,2552.88,2555.33,2548.31,2550.93,9.94,2017,10,12
2065,2555.66,2557.65,2552.09,2553.17,9.95,2017,10,13
2066,2555.57,2559.47,2552.64,2557.64,9.95,2017,10,16
2067,2557.17,2559.71,2554.69,2559.36,9.85,2017,10,17
2068,2562.87,2564.11,2559.67,2561.26,10.34,2017,10,18
2069,2553.39,2562.36,2547.92,2562.1,10.22,2017,10,19
2070,2567.56,2575.44,2567.56,2575.21,9.92,2017,10,20
2071,2578.08,2578.29,2564.33,2564.98,10.25,2017,10,23
2072,2568.66,2572.18,2565.58,2569.13,10.89,2017,10,24
2073,2566.52,2567.4,2544.0,2557.15,11.34,2017,10,25
2074,2560.08,2567.07,2559.8,2560.4,11.17,2017,10,26
2075,2570.26,2582.98,2565.94,2581.07,11.12,2017,10,27
2076,2577.75,2580.03,2568.25,2572.83,10.28,2017,10,30
2077,2575.99,2578.29,2572.15,2575.26,10.34,2017,10,31
2078,2583.21,2588.4,2574.92,2579.36,9.79,2017,11,1
2079,2579.46,2581.11,2566.17,2579.85,10.44,2017,11,2
2080,2581.93,2588.42,2576.77,2587.84,9.83,2017,11,3
2081,2587.47,2593.38,2585.66,2591.13,9.63,2017,11,6
2082,2592.11,2597.02,2584.35,2590.64,9.31,2017,11,7
2083,2588.71,2595.47,2585.02,2594.38,9.79,2017,11,8
2084,2584.0,2586.5,2566.33,2584.62,9.94,2017,11,9
2085,2580.18,2583.81,2575.57,2582.3,10.78,2017,11,10
2086,2576.53,2587.66,2574.48,2584.84,11.43,2017,11,13
2087,2577.75,2579.66,2566.56,2578.87,11.53,2017,11,14
2088,2569.45,2572.84,2557.45,2564.62,12.52,2017,11,15
2089,2572.95,2590.09,2572.95,2585.64,12.47,2017,11,16
2090,2582.94,2583.96,2577.62,2578.85,11.75,2017,11,17
2091,2579.49,2584.64,2578.24,2582.14,11.96,2017,11,20
2092,2589.17,2601.19,2589.17,2599.03,10.74,2017,11,21
2093,2600.31,2600.94,2595.23,2597.08,9.6,2017,11,22
2094,2600.42,2604.21,2600.42,2602.42,9.82,2017,11,24
2095,2602.66,2606.41,2598.87,2601.42,10.07,2017,11,27
2096,2605.94,2627.69,2605.44,2627.04,9.72,2017,11,28
2097,2627.82,2634.89,2620.32,2626.07,9.91,2017,11,29
2098,2633.93,2657.74,2633.93,2647.58,10.49,2017,11,30
2099,2645.1,2650.62,2605.52,2642.22,11.19,2017,12,1
2100,2657.19,2665.19,2639.03,2639.44,11.05,2017,12,4
2101,2639.78,2648.72,2627.73,2629.57,11.38,2017,12,5
2102,2626.24,2634.41,2624.75,2629.27,11.63,2017,12,6
2103,2628.38,2640.99,2626.53,2636.98,10.9,2017,12,7
2104,2646.21,2651.65,2644.1,2651.5,10.0,2017,12,8
2105,2652.19,2660.33,2651.47,2659.99,9.74,2017,12,11
2106,2661.73,2669.72,2659.78,2664.11,9.36,2017,12,12
2107,2667.59,2671.88,2662.85,2662.85,9.78,2017,12,13
2108,2665.87,2668.09,2652.01,2652.01,9.98,2017,12,14
2109,2660.63,2679.63,2659.14,2675.81,10.12,2017,12,15
2110,2685.92,2694.97,2685.92,2690.16,9.46,2017,12,18
2111,2692.71,2694.44,2680.74,2681.47,9.4,2017,12,19
2112,2688.18,2691.01,2676.11,2679.25,9.69,2017,12,20
2113,2683.02,2692.64,2682.4,2684.57,9.59,2017,12,21
2114,2684.22,2685.35,2678.13,2683.34,9.37,2017,12,22
2115,2679.09,2682.74,2677.96,2680.5,10.19,2017,12,26
2116,2682.1,2685.64,2678.91,2682.62,10.04,2017,12,27
2117,2686.1,2687.66,2682.69,2687.54,10.29,2017,12,28
2118,2689.15,2692.12,2673.61,2673.61,10.03,2017,12,29
2119,2683.73,2695.89,2682.36,2695.81,10.95,2018,1,2
2120,2697.85,2714.37,2697.77,2713.06,9.56,2018,1,3
2121,2719.31,2729.29,2719.07,2723.99,9.01,2018,1,4
2122,2731.33,2743.45,2727.92,2743.15,9.1,2018,1,5
2123,2742.67,2748.51,2737.6,2747.71,9.61,2018,1,8
2124,2751.15,2759.14,2747.86,2751.29,9.41,2018,1,9
2125,2745.55,2750.8,2736.06,2748.23,10.11,2018,1,10
2126,2752.97,2767.56,2752.78,2767.56,9.69,2018,1,11
2127,2770.18,2787.85,2769.64,2786.24,9.74,2018,1,12
2128,2798.96,2807.54,2768.64,2776.42,10.42,2018,1,16
2129,2784.99,2807.04,2778.38,2802.56,11.35,2018,1,17
2130,2802.4,2805.83,2792.56,2798.03,12.01,2018,1,18
2131,2802.6,2810.33,2798.08,2810.3,12.3,2018,1,19
2132,2809.16,2833.03,2808.12,2832.97,11.59,2018,1,22
2133,2835.05,2842.24,2830.59,2839.13,10.77,2018,1,23
2134,2845.42,2852.97,2824.81,2837.54,10.99,2018,1,24
2135,2846.24,2848.56,2830.94,2839.25,11.27,2018,1,25
2136,2847.48,2872.87,2846.18,2872.87,11.4,2018,1,26
2137,2867.23,2870.62,2851.48,2853.53,11.71,2018,1,29
2138,2832.74,2837.75,2818.27,2822.43,13.93,2018,1,30
2139,2832.41,2839.26,2813.04,2823.81,14.23,2018,1,31
2140,2816.45,2835.96,2812.7,2821.98,13.05,2018,2,1
2141,2808.92,2808.92,2759.97,2762.13,13.64,2018,2,2
2142,2741.06,2763.39,2638.17,2648.94,19.21,2018,2,5
2143,2614.78,2701.04,2593.07,2695.14,37.32,2018,2,6
2144,2690.95,2727.67,2681.33,2681.66,31.38,2018,2,7
2145,2685.01,2685.27,2580.56,2581.0,27.29,2018,2,8
2146,2601.78,2638.67,2532.69,2619.55,32.18,2018,2,9
2147,2636.75,2672.61,2622.45,2656.0,27.25,2018,2,12
2148,2646.27,2668.84,2637.08,2662.94,26.94,2018,2,13
2149,2651.21,2702.1,2648.87,2698.63,23.48,2018,2,14
2150,2713.46,2731.51,2689.82,2731.2,18.39,2018,2,15
2151,2727.14,2754.42,2725.11,2732.22,18.74,2018,2,16
2152,2722.99,2737.6,2706.76,2716.26,20.53,2018,2,20
2153,2720.53,2747.75,2701.29,2701.33,20.76,2018,2,21
2154,2710.42,2731.26,2697.77,2703.96,20.57,2018,2,22
2155,2715.8,2747.76,2713.74,2747.3,17.96,2018,2,23
2156,2757.37,2780.64,2753.78,2779.6,16.53,2018,2,26
2157,2780.45,2789.15,2744.22,2744.28,15.83,2018,2,27
2158,2753.78,2761.52,2713.54,2713.83,18.08,2018,2,28
2159,2715.22,2730.89,2659.65,2677.67,19.96,2018,3,1
2160,2658.89,2696.25,2647.32,2691.25,22.47,2018,3,2
2161,2681.06,2728.09,2675.75,2720.94,21.55,2018,3,5
2162,2730.18,2732.08,2711.26,2728.12,18.25,2018,3,6
2163,2710.18,2730.6,2701.74,2726.8,20.11,2018,3,7
2164,2732.75,2740.45,2722.65,2738.97,17.56,2018,3,8
2165,2752.91,2786.57,2751.54,2786.57,16.41,2018,3,9
2166,2790.54,2796.98,2779.26,2783.02,15.28,2018,3,12
2167,2792.31,2801.9,2758.68,2765.31,15.7,2018,3,13
2168,2774.06,2777.11,2744.38,2749.48,16.59,2018,3,14
2169,2754.27,2763.03,2741.47,2747.33,16.99,2018,3,15
2170,2750.57,2761.85,2749.97,2752.01,16.6,2018,3,16
2171,2741.38,2741.38,2694.59,2712.92,16.63,2018,3,19
2172,2715.05,2724.22,2710.05,2716.94,18.38,2018,3,20
2173,2714.99,2739.14,2709.79,2711.93,17.76,2018,3,21
2174,2691.36,2695.68,2641.59,2643.69,18.13,2018,3,22
2175,2646.71,2657.67,2585.89,2588.26,24.02,2018,3,23
2176,2619.35,2661.36,2601.81,2658.55,23.41,2018,3,26
2177,2667.57,2674.78,2596.12,2612.62,20.33,2018,3,27
2178,2611.3,2632.65,2593.06,2605.0,22.52,2018,3,28
2179,2614.41,2659.07,2609.72,2640.87,22.87,2018,3,29
2180,2633.45,2638.3,2553.8,2581.88,21.07,2018,4,2
2181,2592.17,2619.14,2575.49,2614.45,23.03,2018,4,3
2182,2584.04,2649.86,2573.61,2644.69,21.68,2018,4,4
2183,2657.36,2672.08,2649.58,2662.84,19.76,2018,4,5
2184,2645.82,2656.88,2586.27,2604.47,20.33,2018,4,6
2185,2617.18,2653.55,2610.79,2613.16,21.27,2018,4,9
2186,2638.41,2665.45,2635.78,2656.87,20.51,2018,4,10
2187,2643.89,2661.43,2639.25,2642.19,20.95,2018,4,11
2188,2653.83,2674.72,2653.83,2663.99,19.83,2018,4,12
2189,2676.9,2680.26,2645.05,2656.3,18.27,2018,4,13
2190,2670.1,2686.49,2665.16,2677.84,17.59,2018,4,16
2191,2692.74,2713.34,2692.05,2706.39,16.16,2018,4,17
2192,2710.11,2717.49,2703.63,2708.64,15.3,2018,4,18
2193,2701.16,2702.84,2681.9,2693.13,15.55,2018,4,19
2194,2692.56,2693.94,2660.61,2670.14,16.16,2018,4,20
2195,2675.4,2682.86,2657.99,2670.29,17.29,2018,4,23
2196,2680.8,2683.55,2617.32,2634.56,16.16,2018,4,24
2197,2634.92,2645.3,2612.67,2639.4,18.14,2018,4,25
2198,2651.65,2676.48,2647.16,2666.94,18.07,2018,4,26
2199,2675.47,2677.35,2659.01,2669.91,16.22,2018,4,27
2200,2675.05,2682.92,2648.04,2648.05,15.39,2018,4,30
2201,2643.64,2655.27,2625.41,2654.8,15.78,2018,5,1
2202,2654.24,2660.87,2631.7,2635.67,15.48,2018,5,2
2203,2628.08,2637.14,2594.62,2629.73,15.78,2018,5,3
2204,2621.45,2670.93,2615.32,2663.42,15.94,2018,5,4
2205,2669.36,2683.35,2664.7,2672.63,15.32,2018,5,7
2206,2670.26,2676.34,2655.2,2671.92,14.53,2018,5,8
2207,2678.12,2701.27,2674.14,2697.79,14.54,2018,5,9
2208,2705.02,2726.11,2704.54,2723.07,13.36,2018,5,10
2209,2722.7,2732.86,2717.45,2727.72,13.22,2018,5,11
2210,2733.37,2742.1,2725.47,2730.13,12.95,2018,5,14
2211,2718.59,2718.59,2701.91,2711.45,13.13,2018,5,15
2212,2712.62,2727.76,2712.17,2722.46,14.38,2018,5,16
2213,2719.71,2731.96,2711.36,2720.13,13.54,2018,5,17
2214,2717.35,2719.5,2709.18,2712.97,13.18,2018,5,18
2215,2725.95,2739.19,2725.7,2733.01,13.44,2018,5,21
2216,2738.34,2742.24,2721.88,2724.44,13.03,2018,5,22
2217,2713.98,2733.33,2709.54,2733.29,13.5,2018,5,23
2218,2730.94,2731.97,2707.38,2727.76,12.73,2018,5,24
2219,2723.6,2727.36,2714.99,2721.33,12.44,2018,5,25
2220,2705.11,2710.67,2676.81,2689.86,14.39,2018,5,29
2221,2702.43,2729.34,2702.43,2724.01,16.6,2018,5,30
2222,2720.98,2722.5,2700.68,2705.27,14.93,2018,5,31
2223,2718.7,2736.93,2718.7,2734.62,14.92,2018,6,1
2224,2741.67,2749.16,2740.54,2746.87,13.91,2018,6,4
2225,2748.46,2752.61,2739.51,2748.8,12.91,2018,6,5
2226,2753.25,2772.39,2748.46,2772.35,12.1,2018,6,6
2227,2774.84,2779.9,2760.16,2770.37,11.66,2018,6,7
2228,2765.84,2779.39,2763.59,2779.03,12.54,2018,6,8
2229,2780.18,2790.21,2780.17,2782.0,12.52,2018,6,11
2230,2785.6,2789.8,2778.78,2786.85,12.29,2018,6,12
2231,2787.94,2791.47,2774.65,2775.63,12.13,2018,6,13
2232,2783.21,2789.06,2776.52,2782.49,12.98,2018,6,14
2233,2777.78,2782.81,2761.73,2779.66,12.19,2018,6,15
2234,2765.79,2774.99,2757.12,2773.75,12.79,2018,6,18
2235,2752.01,2765.05,2743.19,2762.59,14.61,2018,6,19
2236,2769.73,2774.86,2763.91,2767.32,12.9,2018,6,20
2237,2769.28,2769.28,2744.39,2749.76,12.54,2018,6,21
2238,2760.79,2764.17,2752.68,2754.88,14.6,2018,6,22
2239,2742.94,2742.94,2698.67,2717.07,15.07,2018,6,25
2240,2722.12,2732.91,2715.6,2723.06,16.71,2018,6,26
2241,2728.45,2746.09,2699.38,2699.63,16.52,2018,6,27
2242,2698.69,2724.34,2691.99,2716.31,17.54,2018,6,28
2243,2727.13,2743.26,2718.03,2718.37,15.73,2018,6,29
2244,2704.95,2727.26,2698.95,2726.71,17.7,2018,7,2
2245,2733.27,2736.58,2711.16,2713.22,15.37,2018,7,3
2246,2724.19,2737.83,2716.02,2736.61,15.62,2018,7,5
2247,2737.68,2764.41,2733.52,2759.82,14.99,2018,7,6
2248,2768.51,2784.65,2768.51,2784.17,13.42,2018,7,9
2249,2788.56,2795.58,2786.24,2793.84,12.52,2018,7,10
2250,2779.82,2785.91,2770.77,2774.02,14.05,2018,7,11
2251,2783.14,2799.22,2781.53,2798.29,13.07,2018,7,12
2252,2796.93,2804.53,2791.69,2801.31,12.39,2018,7,13
2253,2801.43,2803.71,2793.39,2798.43,12.46,2018,7,16
2254,2789.34,2814.19,2789.24,2809.55,12.91,2018,7,17
2255,2811.35,2816.76,2805.89,2815.62,11.87,2018,7,18
2256,2809.37,2812.05,2799.77,2804.49,12.2,2018,7,19
2257,2804.55,2809.7,2800.01,2801.83,13.0,2018,7,20
2258,2799.17,2808.61,2795.14,2806.98,13.47,2018,7,23
2259,2820.68,2829.99,2811.12,2820.4,12.61,2018,7,24
2260,2817.73,2848.03,2817.73,2846.07,12.37,2018,7,25
2261,2835.49,2845.57,2835.26,2837.44,12.45,2018,7,26
2262,2842.35,2843.17,2808.34,2818.82,12.17,2018,7,27
2263,2819.0,2821.74,2798.11,2802.6,13.63,2018,7,30
2264,2809.73,2824.46,2808.06,2816.29,13.98,2018,7,31
2265,2821.17,2825.83,2805.85,2813.36,13.09,2018,8,1
2266,2800.48,2829.91,2796.34,2827.22,13.57,2018,8,2
2267,2829.62,2840.38,2827.37,2840.35,12.43,2018,8,3
2268,2840.29,2853.29,2835.98,2850.4,11.91,2018,8,6
2269,2855.92,2863.43,2855.92,2858.45,11.12,2018,8,7
2270,2856.79,2862.44,2853.09,2857.7,10.93,2018,8,8
2271,2857.19,2862.48,2851.98,2853.58,10.94,2018,8,9
2272,2839.64,2842.2,2825.81,2833.28,11.82,2018,8,10
2273,2835.46,2843.4,2819.88,2821.93,14.5,2018,8,13
2274,2827.88,2843.11,2826.58,2839.96,13.93,2018,8,14
2275,2827.95,2827.95,2802.49,2818.37,13.52,2018,8,15
2276,2831.44,2850.49,2831.44,2840.69,14.18,2018,8,16
2277,2838.32,2855.63,2833.73,2850.13,13.18,2018,8,17
2278,2853.93,2859.76,2850.62,2857.05,12.57,2018,8,20
2279,2861.51,2873.23,2861.32,2862.96,12.47,2018,8,21
2280,2860.99,2867.54,2856.05,2861.82,13.09,2018,8,22
2281,2860.29,2868.78,2854.03,2856.98,12.03,2018,8,23
2282,2862.35,2876.16,2862.35,2874.69,12.13,2018,8,24
2283,2884.69,2898.25,2884.69,2896.74,12.37,2018,8,27
2284,2901.45,2903.77,2893.5,2897.52,12.01,2018,8,28
2285,2900.62,2916.5,2898.4,2914.04,12.34,2018,8,29
2286,2908.94,2912.46,2895.22,2901.13,12.25,2018,8,30
2287,2898.37,2906.32,2891.73,2901.52,13.54,2018,8,31
2288,2896.96,2900.18,2885.13,2896.72,13.13,2018,9,4
2289,2891.59,2894.21,2876.92,2888.6,13.69,2018,9,5
2290,2888.64,2892.05,2867.29,2878.05,14.21,2018,9,6
2291,2868.26,2883.81,2864.12,2871.68,14.72,2018,9,7
2292,2881.39,2886.93,2875.94,2877.13,15.09,2018,9,10
2293,2871.57,2892.52,2866.78,2887.89,13.96,2018,9,11
2294,2888.29,2894.65,2879.2,2888.92,13.07,2018,9,12
2295,2896.85,2906.76,2896.39,2904.18,12.91,2018,9,13
2296,2906.38,2908.3,2895.77,2904.98,12.13,2018,9,14
2297,2903.83,2904.65,2886.16,2888.8,12.72,2018,9,17
2298,2890.74,2911.17,2890.43,2904.31,13.48,2018,9,18
2299,2906.6,2912.36,2903.82,2907.95,12.61,2018,9,19
2300,2919.73,2934.8,2919.73,2930.75,11.82,2018,9,20
2301,2936.76,2940.91,2927.11,2929.67,11.76,2018,9,21
2302,2921.83,2923.79,2912.63,2919.37,12.46,2018,9,24
2303,2921.75,2923.95,2913.7,2915.56,12.28,2018,9,25
2304,2916.98,2931.15,2903.28,2905.97,12.21,2018,9,26
2305,2911.65,2927.22,2909.27,2914.0,12.77,2018,9,27
2306,2910.03,2920.53,2907.5,2913.98,12.59,2018,9,28
2307,2926.29,2937.06,2917.91,2924.59,11.99,2018,10,1
2308,2923.8,2931.42,2919.37,2923.43,12.47,2018,10,2
2309,2931.69,2939.86,2921.36,2925.51,11.66,2018,10,3
2310,2919.35,2919.78,2883.92,2901.61,12.84,2018,10,4
2311,2902.54,2909.64,2869.29,2885.57,14.29,2018,10,5
2312,2877.53,2889.45,2862.08,2884.43,16.05,2018,10,8
2313,2882.51,2894.83,2874.27,2880.34,16.12,2018,10,9
2314,2873.9,2874.02,2784.86,2785.68,16.03,2018,10,10
2315,2776.87,2795.14,2710.51,2728.37,23.07,2018,10,11
2316,2770.54,2775.77,2729.44,2767.13,21.63,2018,10,12
2317,2763.83,2775.99,2749.03,2750.79,21.97,2018,10,15
2318,2767.05,2813.46,2766.91,2809.92,20.28,2018,10,16
2319,2811.67,2816.94,2781.81,2809.21,17.06,2018,10,17
2320,2802.0,2806.04,2755.18,2768.78,18.02,2018,10,18
2321,2775.66,2797.77,2760.27,2767.78,19.24,2018,10,19
2322,2773.94,2778.94,2749.22,2755.88,19.38,2018,10,22
2323,2721.03,2753.59,2691.43,2740.69,22.18,2018,10,23
2324,2737.87,2742.59,2651.89,2656.1,21.6,2018,10,24
2325,2674.88,2722.7,2667.84,2705.57,24.78,2018,10,25
2326,2667.86,2692.38,2628.16,2658.69,24.51,2018,10,26
2327,2682.65,2706.85,2603.54,2641.25,24.48,2018,10,29
2328,2640.68,2685.43,2635.34,2682.63,23.94,2018,10,30
2329,2705.6,2736.69,2705.6,2711.74,22.72,2018,10,31
2330,2717.58,2741.67,2708.85,2740.37,20.96,2018,11,1
2331,2745.45,2756.55,2700.44,2723.06,18.52,2018,11,2
2332,2726.37,2744.27,2717.94,2738.31,20.58,2018,11,5
2333,2738.4,2756.82,2737.08,2755.45,19.84,2018,11,6
2334,2774.13,2815.15,2774.13,2813.89,18.03,2018,11,7
2335,2806.38,2814.75,2794.99,2806.83,16.18,2018,11,8
2336,2794.1,2794.1,2764.24,2781.01,16.87,2018,11,9
2337,2773.93,2775.99,2722.0,2726.22,17.26,2018,11,12
2338,2730.05,2754.6,2714.98,2722.18,19.45,2018,11,13
2339,2737.9,2746.8,2685.75,2701.58,20.52,2018,11,14
2340,2693.52,2735.38,2670.75,2730.2,20.41,2018,11,15
2341,2718.54,2746.75,2712.16,2736.27,20.04,2018,11,16
2342,2730.74,2733.16,2681.09,2690.73,18.78,2018,11,19
2343,2654.6,2669.44,2631.52,2641.89,20.76,2018,11,20
2344,2657.74,2670.73,2649.82,2649.93,21.66,2018,11,21
2345,2633.36,2647.55,2631.09,2632.56,21.23,2018,11,23
2346,2649.97,2674.35,2649.97,2673.45,20.78,2018,11,26
2347,2663.75,2682.53,2655.89,2682.17,19.41,2018,11,27
2348,2691.45,2744.0,2684.38,2743.79,18.87,2018,11,28
2349,2736.97,2753.75,2722.94,2737.76,18.65,2018,11,29
2350,2737.76,2760.88,2732.76,2760.17,19.18,2018,11,30
2351,2790.5,2800.18,2773.38,2790.37,16.04,2018,12,3
2352,2782.43,2785.93,2697.18,2700.06,16.84,2018,12,4
2353,2663.51,2696.15,2621.53,2695.95,23.53,2018,12,6
